Format Version,1.21,Take Name,mineral_water_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 01.28.35 PM,Total Frames in Take,1813,Total Exported Frames,1813,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001
,,"8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389"
,,Position,Position,Position
Frame,Time,X,Y,Z
500,4.166667,0.355345,0.344473,1.036029
501,4.175000,0.355339,0.344466,1.035872
502,4.183333,0.355341,0.344458,1.035668
503,4.191667,0.355344,0.344457,1.035411
504,4.200000,0.355360,0.344453,1.035118
505,4.208333,0.355371,0.344467,1.034779
506,4.216667,0.355378,0.344481,1.034423
507,4.225000,0.355395,0.344470,1.034105
508,4.233333,0.355397,0.344472,1.033820
509,4.241667,0.355405,0.344468,1.033580
510,4.250000,0.355419,0.344457,1.033388
511,4.258333,0.355428,0.344440,1.033216
512,4.266667,0.355431,0.344438,1.033028
513,4.275000,0.355438,0.344426,1.032776
514,4.283333,0.355433,0.344424,1.032459
515,4.291667,0.355436,0.344442,1.032069
516,4.300000,0.355413,0.344470,1.031662
517,4.308333,0.355423,0.344479,1.031260
518,4.316667,0.355410,0.344493,1.030911
519,4.325000,0.355409,0.344485,1.030619
520,4.333333,0.355427,0.344471,1.030394
521,4.341667,0.355418,0.344468,1.030194
522,4.350000,0.355433,0.344436,1.029981
523,4.358333,0.355446,0.344424,1.029714
524,4.366667,0.355461,0.344421,1.029386
525,4.375000,0.355458,0.344451,1.029006
526,4.383333,0.355463,0.344483,1.028605
527,4.391667,0.355462,0.344510,1.028237
528,4.400000,0.355480,0.344503,1.027922
529,4.408333,0.355489,0.344481,1.027666
530,4.416667,0.355521,0.344438,1.027445
531,4.425000,0.355547,0.344411,1.027236
532,4.433333,0.355570,0.344397,1.026979
533,4.441667,0.355600,0.344374,1.026656
534,4.450000,0.355627,0.344391,1.026252
535,4.458333,0.355649,0.344431,1.025783
536,4.466667,0.355649,0.344466,1.025287
537,4.475000,0.355643,0.344484,1.024830
538,4.483333,0.355645,0.344470,1.024453
539,4.491667,0.355646,0.344453,1.024163
540,4.500000,0.355650,0.344440,1.023899
541,4.508333,0.355673,0.344412,1.023658
542,4.516667,0.355661,0.344389,1.023373
543,4.525000,0.355671,0.344389,1.023036
544,4.533333,0.355678,0.344389,1.022602
545,4.541667,0.355693,0.344416,1.022093
546,4.550000,0.355708,0.344443,1.021569
547,4.558333,0.355727,0.344482,1.021083
548,4.566667,0.355734,0.344469,1.020646
549,4.575000,0.355750,0.344454,1.020283
550,4.583333,0.355779,0.344429,1.019995
551,4.591667,0.355801,0.344390,1.019754
552,4.600000,0.355807,0.344362,1.019484
553,4.608333,0.355818,0.344362,1.019159
554,4.616667,0.355840,0.344382,1.018745
555,4.625000,0.355848,0.344411,1.018272
556,4.633333,0.355854,0.344431,1.017763
557,4.641667,0.355852,0.344441,1.017271
558,4.650000,0.355861,0.344446,1.016832
559,4.658333,0.355859,0.344449,1.016459
560,4.666667,0.355868,0.344437,1.016173
561,4.675000,0.355885,0.344414,1.015932
562,4.683333,0.355883,0.344396,1.015696
563,4.691667,0.355904,0.344384,1.015400
564,4.700000,0.355926,0.344396,1.015043
565,4.708333,0.355935,0.344414,1.014625
566,4.716667,0.355948,0.344444,1.014183
567,4.725000,0.355953,0.344468,1.013738
568,4.733333,0.355967,0.344459,1.013335
569,4.741667,0.355993,0.344436,1.012997
570,4.750000,0.356002,0.344439,1.012742
571,4.758333,0.356006,0.344419,1.012545
572,4.766667,0.356011,0.344394,1.012364
573,4.775000,0.356028,0.344380,1.012164
574,4.783333,0.356019,0.344378,1.011919
575,4.791667,0.356030,0.344389,1.011599
576,4.800000,0.356028,0.344400,1.011233
577,4.808333,0.356022,0.344425,1.010857
578,4.816667,0.355999,0.344441,1.010498
579,4.825000,0.356002,0.344436,1.010162
580,4.833333,0.356018,0.344436,1.009863
581,4.841667,0.356027,0.344423,1.009611
582,4.850000,0.356034,0.344412,1.009382
583,4.858333,0.356036,0.344385,1.009157
584,4.866667,0.356057,0.344372,1.008901
585,4.875000,0.356080,0.344375,1.008596
586,4.883333,0.356102,0.344387,1.008277
587,4.891667,0.356112,0.344408,1.007908
588,4.900000,0.356131,0.344424,1.007529
589,4.908333,0.356138,0.344435,1.007159
590,4.916667,0.356164,0.344431,1.006821
