Format Version,1.21,Take Name,monitor_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 02.05.19 PM,Total Frames in Take,2517,Total Exported Frames,2517,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
496,4.133333,0.366686,0.336993,0.890507
497,4.141667,0.366683,0.337001,0.890476
498,4.150000,0.366683,0.337016,0.890437
499,4.158333,0.366681,0.337026,0.890391
500,4.166667,0.366679,0.337033,0.890355
501,4.175000,0.366684,0.337040,0.890335
502,4.183333,0.366689,0.337046,0.890326
503,4.191667,0.366692,0.337033,0.890343
504,4.200000,0.366692,0.337034,0.890365
505,4.208333,0.366694,0.337025,0.890390
506,4.216667,0.366691,0.337026,0.890409
507,4.225000,0.366688,0.337020,0.890425
508,4.233333,0.366688,0.337026,0.890422
509,4.241667,0.366681,0.337036,0.890398
510,4.250000,0.366684,0.337040,0.890370
511,4.258333,0.366691,0.337047,0.890345
512,4.266667,0.366683,0.337051,0.890325
513,4.275000,0.366682,0.337061,0.890301
514,4.283333,0.366680,0.337068,0.890292
515,4.291667,0.366685,0.337063,0.890287
516,4.300000,0.366687,0.337065,0.890283
517,4.308333,0.366690,0.337069,0.890286
518,4.316667,0.366688,0.337069,0.890287
519,4.325000,0.366694,0.337060,0.890288
520,4.333333,0.366694,0.337065,0.890285
521,4.341667,0.366698,0.337070,0.890281
522,4.350000,0.366699,0.337063,0.890269
523,4.358333,0.366707,0.337070,0.890257
524,4.366667,0.366714,0.337074,0.890240
525,4.375000,0.366720,0.337075,0.890215
526,4.383333,0.366736,0.337073,0.890188
527,4.391667,0.366762,0.337075,0.890146
528,4.400000,0.366801,0.337070,0.890085
529,4.408333,0.366856,0.337056,0.889995
530,4.416667,0.366920,0.337049,0.889873
531,4.425000,0.366967,0.337046,0.889699
532,4.433333,0.367013,0.337053,0.889454
533,4.441667,0.367038,0.337074,0.889116
534,4.450000,0.367049,0.337087,0.888800
535,4.458333,0.367060,0.337115,0.888472
536,4.466667,0.367056,0.337129,0.888163
537,4.475000,0.367047,0.337122,0.887933
538,4.483333,0.367038,0.337097,0.887756
539,4.491667,0.367041,0.337080,0.887594
540,4.500000,0.367036,0.337064,0.887394
541,4.508333,0.367046,0.337053,0.887140
542,4.516667,0.367047,0.337058,0.886826
543,4.525000,0.367049,0.337087,0.886436
544,4.533333,0.367039,0.337122,0.885989
545,4.541667,0.367041,0.337137,0.885537
546,4.550000,0.367071,0.337145,0.885130
547,4.558333,0.367070,0.337144,0.884742
548,4.566667,0.367096,0.337130,0.884450
549,4.575000,0.367135,0.337112,0.884219
550,4.583333,0.367166,0.337083,0.883995
551,4.591667,0.367170,0.337068,0.883730
552,4.600000,0.367171,0.337067,0.883405
553,4.608333,0.367188,0.337079,0.883034
554,4.616667,0.367202,0.337099,0.882561
555,4.625000,0.367217,0.337120,0.882088
556,4.633333,0.367228,0.337135,0.881569
557,4.641667,0.367246,0.337132,0.881085
558,4.650000,0.367269,0.337157,0.880648
559,4.658333,0.367278,0.337155,0.880236
560,4.666667,0.367299,0.337150,0.879878
561,4.675000,0.367300,0.337137,0.879547
562,4.683333,0.367280,0.337115,0.879193
563,4.691667,0.367271,0.337111,0.878821
564,4.700000,0.367267,0.337088,0.878443
565,4.708333,0.367259,0.337085,0.877981
566,4.716667,0.367276,0.337097,0.877511
567,4.725000,0.367268,0.337122,0.876946
568,4.733333,0.367293,0.337129,0.876427
569,4.741667,0.367308,0.337126,0.875849
570,4.750000,0.367309,0.337132,0.875316
571,4.758333,0.367289,0.337155,0.874766
572,4.766667,0.367288,0.337163,0.874286
573,4.775000,0.367259,0.337155,0.873825
574,4.783333,0.367234,0.337150,0.873380
575,4.791667,0.367228,0.337129,0.872951
576,4.800000,0.367213,0.337108,0.872498
577,4.808333,0.367228,0.337098,0.872059
578,4.816667,0.367234,0.337087,0.871559
579,4.825000,0.367236,0.337090,0.871040
