Format Version,1.21,Take Name,chair_elore_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 11.56.54 AM,Total Frames in Take,1920,Total Exported Frames,1920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
362,3.016667,0.363833,0.341943,0.310679
363,3.025000,0.363828,0.341944,0.310679
364,3.033333,0.363830,0.341948,0.310678
365,3.041667,0.363832,0.341941,0.310672
366,3.050000,0.363832,0.341944,0.310675
367,3.058333,0.363833,0.341944,0.310672
368,3.066667,0.363832,0.341943,0.310678
369,3.075000,0.363833,0.341945,0.310681
370,3.083333,0.363832,0.341936,0.310687
371,3.091667,0.363829,0.341942,0.310686
372,3.100000,0.363832,0.341947,0.310682
373,3.108333,0.363829,0.341943,0.310683
374,3.116667,0.363832,0.341950,0.310677
375,3.125000,0.363831,0.341940,0.310679
376,3.133333,0.363825,0.341945,0.310675
377,3.141667,0.363828,0.341942,0.310675
378,3.150000,0.363827,0.341946,0.310671
379,3.158333,0.363833,0.341943,0.310678
380,3.166667,0.363831,0.341950,0.310679
381,3.175000,0.363827,0.341942,0.310684
382,3.183333,0.363830,0.341936,0.310685
383,3.191667,0.363824,0.341942,0.310687
384,3.200000,0.363829,0.341938,0.310682
385,3.208333,0.363832,0.341941,0.310682
386,3.216667,0.363825,0.341949,0.310679
387,3.225000,0.363830,0.341942,0.310674
388,3.233333,0.363834,0.341943,0.310673
389,3.241667,0.363828,0.341941,0.310680
390,3.250000,0.363825,0.341941,0.310679
391,3.258333,0.363831,0.341940,0.310681
392,3.266667,0.363833,0.341941,0.310679
393,3.275000,0.363829,0.341943,0.310679
394,3.283333,0.363831,0.341941,0.310680
395,3.291667,0.363823,0.341944,0.310685
396,3.300000,0.363824,0.341943,0.310680
397,3.308333,0.363828,0.341941,0.310680
398,3.316667,0.363831,0.341944,0.310675
399,3.325000,0.363830,0.341946,0.310673
400,3.333333,0.363828,0.341946,0.310675
401,3.341667,0.363835,0.341947,0.310680
402,3.350000,0.363825,0.341941,0.310689
403,3.358333,0.363829,0.341943,0.310683
404,3.366667,0.363830,0.341941,0.310684
405,3.375000,0.363828,0.341943,0.310680
406,3.383333,0.363836,0.341947,0.310676
407,3.391667,0.363828,0.341938,0.310681
408,3.400000,0.363824,0.341940,0.310675
409,3.408333,0.363830,0.341941,0.310673
410,3.416667,0.363831,0.341945,0.310673
411,3.425000,0.363833,0.341941,0.310682
412,3.433333,0.363831,0.341942,0.310676
413,3.441667,0.363830,0.341941,0.310681
414,3.450000,0.363829,0.341943,0.310681
415,3.458333,0.363825,0.341939,0.310689
416,3.466667,0.363827,0.341941,0.310683
417,3.475000,0.363826,0.341947,0.310681
418,3.483333,0.363830,0.341946,0.310677
419,3.491667,0.363835,0.341942,0.310674
420,3.500000,0.363827,0.341941,0.310683
421,3.508333,0.363828,0.341946,0.310683
422,3.516667,0.363831,0.341943,0.310681
423,3.525000,0.363830,0.341945,0.310680
424,3.533333,0.363829,0.341943,0.310682
425,3.541667,0.363828,0.341934,0.310687
426,3.550000,0.363828,0.341940,0.310681
427,3.558333,0.363836,0.341952,0.310676
428,3.566667,0.363826,0.341947,0.310683
429,3.575000,0.363823,0.341939,0.310686
