Format Version,1.21,Take Name,keyboard_hatra,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 12.38.47 AM,Total Frames in Take,1900,Total Exported Frames,1900,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5002,Unlabeled:5002,Unlabeled:5002
,,"8392B20CF49E3570138A","8392B20CF49E3570138A","8392B20CF49E3570138A"
,,Position,Position,Position
Frame,Time,X,Y,Z
233,1.941667,0.367414,0.341460,1.022285
234,1.950000,0.367420,0.341455,1.022285
235,1.958333,0.367415,0.341461,1.022284
236,1.966667,0.367422,0.341450,1.022289
237,1.975000,0.367416,0.341461,1.022288
238,1.983333,0.367412,0.341456,1.022291
239,1.991667,0.367418,0.341455,1.022286
240,2.000000,0.367416,0.341459,1.022287
241,2.008333,0.367420,0.341456,1.022293
242,2.016667,0.367421,0.341448,1.022294
243,2.025000,0.367412,0.341461,1.022292
244,2.033333,0.367415,0.341455,1.022288
245,2.041667,0.367418,0.341456,1.022287
246,2.050000,0.367411,0.341468,1.022281
247,2.058333,0.367417,0.341466,1.022288
248,2.066667,0.367412,0.341455,1.022294
249,2.075000,0.367421,0.341442,1.022286
250,2.083333,0.367413,0.341459,1.022287
251,2.091667,0.367415,0.341476,1.022291
252,2.100000,0.367425,0.341453,1.022286
253,2.108333,0.367420,0.341443,1.022286
254,2.116667,0.367416,0.341457,1.022284
255,2.125000,0.367421,0.341458,1.022287
256,2.133333,0.367425,0.341457,1.022284
257,2.141667,0.367413,0.341458,1.022284
258,2.150000,0.367416,0.341467,1.022292
259,2.158333,0.367416,0.341458,1.022292
260,2.166667,0.367420,0.341449,1.022292
261,2.175000,0.367417,0.341454,1.022288
262,2.183333,0.367413,0.341469,1.022290
263,2.191667,0.367415,0.341462,1.022285
264,2.200000,0.367412,0.341466,1.022287
265,2.208333,0.367414,0.341463,1.022283
266,2.216667,0.367411,0.341463,1.022286
267,2.225000,0.367412,0.341461,1.022284
268,2.233333,0.367429,0.341449,1.022288
269,2.241667,0.367410,0.341467,1.022287
270,2.250000,0.367408,0.341470,1.022288
271,2.258333,0.367413,0.341459,1.022289
272,2.266667,0.367416,0.341455,1.022286
273,2.275000,0.367420,0.341454,1.022287
274,2.283333,0.367410,0.341466,1.022280
275,2.291667,0.367423,0.341455,1.022281
276,2.300000,0.367419,0.341459,1.022286
277,2.308333,0.367417,0.341467,1.022289
278,2.316667,0.367408,0.341467,1.022286
279,2.325000,0.367419,0.341450,1.022285
280,2.333333,0.367425,0.341448,1.022288
281,2.341667,0.367424,0.341467,1.022281
282,2.350000,0.367412,0.341467,1.022289
283,2.358333,0.367417,0.341456,1.022292
284,2.366667,0.367413,0.341462,1.022286
285,2.375000,0.367415,0.341464,1.022291
286,2.383333,0.367431,0.341446,1.022285
287,2.391667,0.367419,0.341445,1.022286
288,2.400000,0.367417,0.341462,1.022275
289,2.408333,0.367410,0.341469,1.022286
290,2.416667,0.367424,0.341460,1.022285
291,2.425000,0.367424,0.341456,1.022290
292,2.433333,0.367427,0.341453,1.022292
293,2.441667,0.367420,0.341457,1.022280
294,2.450000,0.367429,0.341452,1.022285
295,2.458333,0.367423,0.341469,1.022282
296,2.466667,0.367420,0.341462,1.022285
297,2.475000,0.367416,0.341462,1.022291
298,2.483333,0.367420,0.341447,1.022283
299,2.491667,0.367423,0.341454,1.022282
300,2.500000,0.367424,0.341452,1.022284
301,2.508333,0.367422,0.341455,1.022284
302,2.516667,0.367421,0.341450,1.022289
303,2.525000,0.367420,0.341453,1.022285
304,2.533333,0.367424,0.341460,1.022287
305,2.541667,0.367428,0.341448,1.022287
306,2.550000,0.367425,0.341444,1.022279
307,2.558333,0.367428,0.341460,1.022287
308,2.566667,0.367414,0.341464,1.022291
309,2.575000,0.367413,0.341456,1.022284
310,2.583333,0.367418,0.341452,1.022283
311,2.591667,0.367421,0.341458,1.022285
312,2.600000,0.367421,0.341463,1.022284
313,2.608333,0.367416,0.341454,1.022280
314,2.616667,0.367416,0.341457,1.022282
315,2.625000,0.367417,0.341461,1.022287
316,2.633333,0.367417,0.341456,1.022291
317,2.641667,0.367424,0.341453,1.022282
318,2.650000,0.367420,0.341450,1.022286
319,2.658333,0.367417,0.341465,1.022285
320,2.666667,0.367421,0.341462,1.022288
321,2.675000,0.367431,0.341445,1.022290
322,2.683333,0.367420,0.341457,1.022291
323,2.691667,0.367426,0.341456,1.022285
324,2.700000,0.367420,0.341452,1.022283
325,2.708333,0.367417,0.341448,1.022287
326,2.716667,0.367419,0.341453,1.022288
