Format Version,1.21,Take Name,monitor_hatra_2,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2018-11-22 02.55.24 PM,Total Frames in Take,1875,Total Exported Frames,1875,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388"
,,Position,Position,Position
Frame,Time,X,Y,Z
525,4.375000,0.362946,0.335979,0.831419
526,4.383333,0.362934,0.336015,0.830814
527,4.391667,0.362927,0.336028,0.830226
528,4.400000,0.362915,0.336029,0.829732
529,4.408333,0.362929,0.335990,0.829215
530,4.416667,0.362932,0.335970,0.828752
531,4.425000,0.362930,0.335955,0.828236
532,4.433333,0.362947,0.335954,0.827703
533,4.441667,0.362949,0.335979,0.827112
534,4.450000,0.362953,0.335986,0.826496
535,4.458333,0.362957,0.335980,0.825829
536,4.466667,0.362963,0.335984,0.825199
537,4.475000,0.362945,0.335993,0.824533
538,4.483333,0.362927,0.335997,0.823901
539,4.491667,0.362931,0.335999,0.823309
540,4.500000,0.362929,0.335974,0.822733
541,4.508333,0.362946,0.335972,0.822138
542,4.516667,0.362936,0.335959,0.821536
543,4.525000,0.362940,0.335983,0.820920
544,4.533333,0.362924,0.335974,0.820209
545,4.541667,0.362926,0.335975,0.819537
546,4.550000,0.362903,0.335970,0.818837
547,4.558333,0.362881,0.335993,0.818163
548,4.566667,0.362891,0.336012,0.817511
549,4.575000,0.362886,0.335991,0.816858
550,4.583333,0.362902,0.335974,0.816213
551,4.591667,0.362901,0.335960,0.815572
552,4.600000,0.362917,0.335964,0.814886
553,4.608333,0.362925,0.335978,0.814205
554,4.616667,0.362934,0.335986,0.813460
555,4.625000,0.362917,0.335976,0.812786
556,4.633333,0.362921,0.335995,0.812081
557,4.641667,0.362892,0.335995,0.811379
558,4.650000,0.362881,0.335984,0.810698
559,4.658333,0.362858,0.335974,0.810017
560,4.666667,0.362869,0.335980,0.809313
561,4.675000,0.362855,0.335996,0.808619
562,4.683333,0.362864,0.335982,0.807848
563,4.691667,0.362869,0.335984,0.807094
564,4.700000,0.362917,0.335991,0.806315
565,4.708333,0.362929,0.336007,0.805520
566,4.716667,0.362990,0.336007,0.804716
567,4.725000,0.363012,0.336016,0.803971
568,4.733333,0.363012,0.336018,0.803199
569,4.741667,0.363031,0.336022,0.802463
570,4.750000,0.363045,0.335997,0.801748
571,4.758333,0.363072,0.336001,0.801007
572,4.766667,0.363077,0.336010,0.800255
573,4.775000,0.363129,0.336000,0.799464
574,4.783333,0.363159,0.336003,0.798619
575,4.791667,0.363204,0.336037,0.797745
576,4.800000,0.363257,0.336063,0.796893
577,4.808333,0.363299,0.336071,0.796087
578,4.816667,0.363309,0.336056,0.795268
579,4.825000,0.363302,0.336083,0.794581
